Year,Month,State,Location,Food,Ingredient,Species,Genus,Status,Illnesses,Hospitalizations,Fatalities
2012,December,Texas,School,,,Shigella sonnei,Shigella,Confirmed,7,1,0
2012,July,Oklahoma,Residence,Perlo,,Staphylococcus aureus,Staphylococcus,Confirmed,35,0,0
2012,September,South Carolina,Restaurant,"Pork, Bbq",,Staphylococcus aureus,Staphylococcus,Confirmed,20,0,0
2012,June,Puerto Rico,Residence,Cake,,Staphylococcus aureus,Staphylococcus,Confirmed,6,1,0
2012,March,Minnesota,Residence; Banquet Facility; Catering Service,Pasta,,Streptococcus group A,Streptococcus,Confirmed,18,0,0
2012,January,Virginia,Restaurant,Pork,Pork,Trichinella unknown,Trichinella,Confirmed,2,2,0
2012,October,Multistate,Camp,"Bear, Unspecified",,Trichinella unknown,Trichinella,Confirmed,2,0,0
2012,May,Multistate,Restaurant; Restaurant; Residence; Banquet Facility,Oysters; Clams,,Vibrio parahaemolyticus,Vibrio,Confirmed,28,2,0
2012,August,Maryland,Restaurant,,,Vibrio parahaemolyticus,Vibrio,Confirmed,6,0,0
2012,June,California,Restaurant,Raw Oysters,Oysters,Vibrio parahaemolyticus,Vibrio,Confirmed,5,0,0
2012,August,Washington,Restaurant,Raw Oysters,,Vibrio parahaemolyticus,Vibrio,Confirmed,5,0,0
2012,July,Colorado,Restaurant,Raw Oysters,Oysters,Vibrio parahaemolyticus,Vibrio,Confirmed,4,0,0
2012,February,Washington,Residence,"Crab, Raw",,Vibrio other,Vibrio,Confirmed,3,1,0
2012,July,Massachusetts,Restaurant,Raw Oysters,,Vibrio parahaemolyticus,Vibrio,Confirmed,2,2,0
2012,August,Alaska,Restaurant,Raw Oysters,,Vibrio parahaemolyticus,Vibrio,Confirmed,2,0,0
2012,September,California,Restaurant,Raw Oysters,Oysters,Vibrio parahaemolyticus,Vibrio,Confirmed,2,0,0
2012,January,Pennsylvania,Residence,"Pork, Chops",,Yersinia enterocolitica,Yersinia,Confirmed,2,0,0
2013,July,New Jersey,Restaurant,Mussels,,Amnesic shellfish poison,Amnesic,Confirmed,2,2,0
2013,December,Ohio,,Landjaeger,,Bacillus cereus,Bacillus,Confirmed,5,0,0
2013,August,Maryland,Restaurant,Rice,,Bacillus cereus,Bacillus,Confirmed,4,0,0
2013,June,New York,Restaurant,Foie Gras Hamburger,"Liver, Goose",Campylobacter jejuni,Campylobacter,Confirmed,57,1,0
2013,April,Colorado,,"Milk, Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,32,1,0
2013,January,Alaska,,"Milk, Whole Milk Unpasteurized",Milk,Campylobacter coli,Campylobacter,Confirmed,29,2,0
2013,August,Utah,,"Milk, Unpasteurized","Milk, Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,26,1,0
2013,October,California,,"Fish, Codfish",,Campylobacter jejuni,Campylobacter,Confirmed,21,3,0
2013,April,New York,Restaurant,"Chicken, Liver","Liver, Chicken",Campylobacter jejuni,Campylobacter,Confirmed,20,0,0
2013,March,Virginia,Restaurant,"Chicken, Roasted; Rice, Fried Rice",,Campylobacter jejuni,Campylobacter,Confirmed,14,0,0
2013,February,New York,Restaurant,,,Campylobacter jejuni,Campylobacter,Confirmed,10,0,0
2013,April,Pennsylvania,,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,8,0,0
2013,September,Washington,Catering Service,,,Campylobacter unknown,Campylobacter,Confirmed,8,0,0
2013,July,Pennsylvania,Restaurant,,,Campylobacter,Campylobacter,Confirmed,7,2,0
2013,June,Minnesota,,"Milk, Unpasteurized",,Campylobacter jejuni,Campylobacter,Confirmed,6,0,0
2013,December,Oregon,Restaurant,"Pate, Chicken Liver",,Campylobacter jejuni,Campylobacter,Confirmed,6,0,0
2013,May,Alaska,,Milk,,Campylobacter jejuni,Campylobacter,Confirmed,5,1,0
2013,July,Colorado,Prison,Milk/Cream,,Campylobacter,Campylobacter,Confirmed,4,0,0
2013,November,Indiana,,,,Campylobacter,Campylobacter,Confirmed,3,3,0
2013,November,New York,Restaurant,Duck,Duck,Campylobacter,Campylobacter,Confirmed,2,1,0
2013,January,Pennsylvania,Residence,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,2,0,0
2013,June,Washington,Restaurant,,,Campylobacter unknown,Campylobacter,Confirmed,2,2,0
2013,November,Rhode Island,Residence,"Fish, Puffer Unspecified","Fish, Puffer Unspecified",Chemical or toxin,Chemical,Confirmed,2,2,0
2013,August,Florida,Residence,"Fish, Amberjack","Fish, Amberjack",Ciguatoxin,Ciguatoxin,Confirmed,6,0,0
2013,January,New York,Residence,"Fish, Baracuda","Fish, Baracuda",Ciguatoxin,Ciguatoxin,Confirmed,4,1,0
2013,November,South Carolina,,"Fish, Lionfish","Fish,Other",Ciguatoxin,Ciguatoxin,Confirmed,4,1,0
2013,December,Florida,Residence,"Fish, Grouper","Fish, Grouper",Ciguatoxin,Ciguatoxin,Confirmed,4,0,0
2013,June,Florida,Restaurant; Residence,"Fish, Amberjack",,Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2013,August,California,Restaurant,Sushi (Korean Kimbap),,Ciguatoxin,Ciguatoxin,Confirmed,2,0,0
2013,November,Florida,Residence,"Fish, Snapper",,Ciguatoxin,Ciguatoxin,Confirmed,2,0,0
2013,December,Georgia,Catering Service,"Turkey, Smoked",Turkey,Clostridium perfringens,Clostridium,Confirmed,131,0,0
2013,December,South Dakota,Banquet Facility,Mashed Potato/Gravy,Potatoes,Clostridium perfringens,Clostridium,Confirmed,57,0,0
2013,October,Oregon,Camp,"Beef, Stroganoff",,Clostridium perfringens,Clostridium,Confirmed,52,0,0
2013,April,Minnesota,Prison,,,Clostridium perfringens,Clostridium,Confirmed,28,0,0
2013,June,Kansas,Restaurant,"Lasagna, Beef",,Clostridium perfringens,Clostridium,Confirmed,24,0,0
2013,March,Ohio,Catering Service,Roast Beef,,Clostridium perfringens,Clostridium,Confirmed,17,0,0
2013,March,Tennessee,Restaurant,"Soup, Chicken",,Clostridium perfringens,Clostridium,Confirmed,14,0,0
2013,November,Wisconsin,Restaurant,Chicken,,Clostridium perfringens,Clostridium,Confirmed,12,0,0
2013,January,Indiana,Prison,,,Clostridium perfringens,Clostridium,Confirmed,10,0,0
2013,June,Ohio,Catering Service,"Sandwich, Unspecified",,Clostridium perfringens,Clostridium,Confirmed,7,0,0
2013,March,Minnesota,Residence,Chicken Chili,Chicken,Clostridium perfringens,Clostridium,Confirmed,5,1,0
2013,July,Idaho,Residence,Posole,,Clostridium perfringens,Clostridium,Confirmed,4,1,0
2013,September,Ohio,,"Apple Cider, Unpasteurized",,Cryptosporidium unknown,Cryptosporidium,Confirmed,8,0,0
2013,June,Multistate,Restaurant,"Salad Mix, Bagged",,Cyclospora cayatenensis,Cyclospora,Confirmed,161,10,0
2013,June,Texas,,"Cilantro, Unspecified",,Cyclospora cayatenensis,Cyclospora,Confirmed,38,0,0
2013,July,Wisconsin,Residence,Blackberries,Blackberries,Cyclospora cayatenensis,Cyclospora,Confirmed,8,0,0
2013,July,Arizona,Fast Food Restaurant,Lettuce,Lettuce,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,94,22,0
2013,May,Illinois,Restaurant,,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,51,10,0
2013,September,Connecticut,Banquet Facility,"Salad, Unspecified; Vegetable Tray; Cheese Dish, Other; Dips; Fruit",,"Escherichia (E. coli) coli, Enteroaggregative",Escherichia (E. coli),Confirmed,34,0,0
2013,October,Multistate,Catering Service,"Romaine Lettuce, Unspecified",,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,33,9,0
2013,April,Multistate,Fast Food Restaurant,Lettuce,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,26,5,0
2013,October,Pennsylvania,Restaurant,"Ground Beef, Hamburger",,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,24,8,0
2013,August,California,Restaurant,Noodles,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,22,7,0
2013,May,Georgia,Restaurant,,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,19,7,0
2013,August,Pennsylvania,Fast Food Restaurant; Restaurant; Residence,"Chicken Wrap; Prepackaged Leafy Greens; Lettuce, Unspecified",,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,15,10,0
2013,April,Multistate,Residence,Prepackaged Leafy Greens,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,14,9,1
2013,October,Colorado,Fast Food Restaurant,"Sandwich, Cucumber",Cucumber,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,9,1,0
2013,October,Tennessee,,"Milk, Unpasteurized","Milk, Whole Milk Unpasteurized","Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,9,5,0
2013,December,Connecticut,Restaurant,Lettuce,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,9,8,0
2013,February,Hawaii,,,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,8,4,0
2013,October,California,Child Daycare,Green Beans,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,8,1,0
2013,May,Multistate,Restaurant,"Salmon, Unspecified",,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,7,0,0
2013,June,Tennessee,Restaurant,Lamb Curry,Lamb,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,7,3,0
2013,August,Minnesota,Restaurant,,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,7,2,0
2013,September,Florida,Grocery Store,Kale,Kale,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,7,5,0
2013,June,Missouri,Residence; Camp,Lettuce-Based Salads Unspecified,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,6,4,0
2013,June,Ohio,Restaurant,,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,5,3,0
2013,July,California,Residence; Unknown,Green Leaf Lettuce,Green Leaf Lettuce,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,5,5,0
2013,September,Idaho,Grocery Store,"Ice Cream, Commercial",,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,4,1,1
2013,February,Washington,Restaurant,,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,3,2,0
2013,March,Wisconsin,,"Milk, Unpasteurized",,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,3,1,0
2013,May,Wisconsin,,,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,3,2,0
2013,June,Tennessee,Fair/Festival,,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,3,0,0
2013,August,Missouri,Restaurant,,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,3,2,0
2013,September,Georgia,Residence,,,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,2,0,0
2013,March,Multistate,Residence,Pomegranate Seeds,,Hepatitis A,Hepatitis,Confirmed,157,70,0
2013,September,New York,Restaurant,,,Hepatitis A,Hepatitis,Confirmed,9,2,0
2013,May,New York,Grocery Store,,,Hepatitis A,Hepatitis,Confirmed,4,0,0
2013,May,Colorado,Residence,Strawberries,Strawberries,Hepatitis A,Hepatitis,Confirmed,2,1,0
2013,December,Virginia,Restaurant,Tuna Steak,Tuna Steak,Histamine,Histamine,Confirmed,3,0,0
2013,September,Multistate,Residence,"Mexican Style Cheese, Pasteurized",,Listeria monocytogenes,Listeria,Confirmed,9,8,1
2013,August,Multistate,Residence,Latin Style Soft Cheese,,Listeria monocytogenes,Listeria,Confirmed,8,7,1
2013,May,Multistate,Restaurant; Residence,Cheese-Le Frere,Cheese,Listeria monocytogenes,Listeria,Confirmed,6,6,1
2013,September,Rhode Island,Restaurant,,,Listeria monocytogenes,Listeria,Confirmed,4,2,2
2013,December,Massachusetts,,,,Listeria monocytogenes,Listeria,Confirmed,2,2,0
2013,December,Kansas,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,215,2,0
2013,February,Arizona,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,135,0,0
2013,June,Illinois,Catering Service,Hamburger; Fruit Salad,,Norovirus genogroup I,Norovirus,Confirmed,117,1,0
2013,September,Ohio,,,,Norovirus genogroup I,Norovirus,Confirmed,97,0,0
2013,March,Washington,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,72,1,0
2013,May,Virginia,Catering Service,,,Norovirus genogroup II,Norovirus,Confirmed,68,0,0
2013,February,Ohio,Religious Facility,,,Norovirus genogroup II,Norovirus,Confirmed,66,0,0
2013,December,Minnesota,Restaurant; Banquet Facility,Fruit,,Norovirus genogroup II,Norovirus,Confirmed,64,0,0
2013,February,Arizona,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,63,0,0
2013,October,North Dakota,Banquet Facility,,,Norovirus genogroup II,Norovirus,Confirmed,63,0,0
2013,October,California,School,,,Norovirus unknown,Norovirus,Confirmed,56,1,0
2013,April,Florida,,"Salad, Unspecified","Cheese, Unspecified; Lettuce; Tomatoes, Red Round",Norovirus genogroup II,Norovirus,Confirmed,55,0,0
2013,December,Oklahoma,Catering Service,,,Norovirus genogroup II,Norovirus,Confirmed,55,0,0
2013,June,Washington,Banquet Facility,,,Norovirus unknown,Norovirus,Confirmed,53,0,0
2013,February,Illinois,Assisted Living Facility,,,Norovirus genogroup II,Norovirus,Confirmed,52,0,0
2013,March,Maryland,Banquet Facility,Caesar Salad,,Norovirus genogroup II,Norovirus,Confirmed,48,1,0
2013,August,Tennessee,Fast Food Catering Service,,,Norovirus genogroup II,Norovirus,Confirmed,48,0,0
2013,December,Pennsylvania,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,45,1,0
2013,December,Ohio,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,43,0,0
2013,March,California,Catering Service,,,Norovirus unknown,Norovirus,Confirmed,43,0,0
2013,February,Virginia,Assisted Living Facility,,,Norovirus genogroup II,Norovirus,Confirmed,42,0,0
2013,July,California,Catering Service,"Mixed Vegetables, Grilled; Water Served From The Sink",,Norovirus unknown,Norovirus,Confirmed,41,0,0
2013,May,Louisiana,Catering Service,Cake,,Norovirus genogroup II,Norovirus,Confirmed,40,0,0
2013,March,Oregon,Restaurant,Ceviche,,Norovirus genogroup II,Norovirus,Confirmed,38,2,0
2013,April,California,Banquet Facility,Multiple Foods,,Norovirus genogroup I,Norovirus,Confirmed,37,0,0
2013,February,Washington,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,37,0,0
2013,January,Alabama,Unknown,,,Norovirus genogroup II,Norovirus,Confirmed,36,0,0
2013,May,Virginia,Restaurant,Tomato Mozarella Sandwich; Feta Salad; Southwest Turkey Sandwich,,Norovirus,Norovirus,Confirmed,35,0,0
2013,January,California,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,35,0,0
2013,October,Connecticut,Banquet Facility,"Hors D'Oeuvres; Water; Ice, Unspecified",,Norovirus genogroup I,Norovirus,Confirmed,34,0,0
2013,March,New York,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,34,0,0
2013,March,Ohio,Fast Food Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,34,0,0
2013,April,New Hampshire,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,34,0,0
2013,August,Kansas,Residence; School,,,Norovirus genogroup II,Norovirus,Confirmed,34,0,0
2013,March,Wisconsin,Hospital,,,Norovirus genogroup II,Norovirus,Confirmed,33,0,0
2013,March,Colorado,Assisted Living Facility,,,Norovirus,Norovirus,Confirmed,32,0,0
2013,June,Massachusetts,Restaurant,Raw Oysters,,Norovirus genogroup I,Norovirus,Confirmed,32,0,0
2013,October,Connecticut,Banquet Facility,,,Norovirus genogroup II,Norovirus,Confirmed,32,1,0
2013,February,New Mexico,Catering Service,,,Norovirus genogroup I,Norovirus,Confirmed,31,0,0
2013,September,New York,Restaurant,Fruit,"Fruit, Unspecified",Norovirus genogroup I,Norovirus,Confirmed,31,0,0
2013,May,Massachusetts,Restaurant,Antipasto,,Norovirus genogroup II,Norovirus,Confirmed,31,0,0
2013,May,California,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,31,0,0
2013,April,New Mexico,Residence,,,Norovirus genogroup I,Norovirus,Confirmed,30,0,0
2013,January,Montana,Religious Facility,,,Norovirus unknown,Norovirus,Confirmed,29,0,0
2013,July,Texas,Catering Service,,,Norovirus unknown,Norovirus,Confirmed,29,0,0
2013,April,Connecticut,Banquet Facility,"Salad, Unspecified",,Norovirus genogroup II,Norovirus,Confirmed,28,0,0
2013,April,Connecticut,,Dessert Unspecified,,Norovirus genogroup II,Norovirus,Confirmed,28,0,0
2013,May,Oregon,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,28,0,0
2013,May,Wyoming,Restaurant,"Shrimp, Steamed; Shrimp; Ice, Unspecified; Ice Cream, Commercial",,Norovirus genogroup II,Norovirus,Confirmed,28,0,0
2013,June,Kansas,Restaurant,"Salad, Unspecified",,Norovirus genogroup II,Norovirus,Confirmed,28,0,0
2013,March,Wisconsin,Banquet Facility,,,Norovirus genogroup II,Norovirus,Confirmed,27,0,0
2013,March,North Carolina,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,27,0,0
2013,March,Wisconsin,Residence,,,Norovirus genogroup II,Norovirus,Confirmed,26,0,0
2013,April,North Carolina,Catering Service,,,Norovirus unknown,Norovirus,Confirmed,26,0,0
2013,December,Iowa,Residence; Grocery Store; Religious Facility,,,Norovirus,Norovirus,Confirmed,25,1,0
2013,February,Ohio,Fast Food Restaurant,"Chicken, Fried",,Norovirus genogroup II,Norovirus,Confirmed,25,0,0
2013,February,Minnesota,Banquet Facility; Religious Facility,"Cake, Cheese; Potato, Baked",,Norovirus genogroup II,Norovirus,Confirmed,23,0,0
2013,September,Colorado,Catering Service,,,Norovirus,Norovirus,Confirmed,22,0,0
2013,January,Oregon,Banquet Facility,Fruit Salad,,Norovirus genogroup II,Norovirus,Confirmed,22,0,0
2013,February,Oklahoma,,,,Norovirus genogroup II,Norovirus,Confirmed,22,0,0
2013,March,Georgia,Fast Food Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,22,0,0
2013,March,Minnesota,,,,Norovirus genogroup II,Norovirus,Confirmed,22,0,0
2013,August,Oregon,Catering Service,,,Norovirus genogroup II,Norovirus,Confirmed,22,0,0
2013,December,Connecticut,Catering Service,"Sushi, Unspecified",,Norovirus genogroup II,Norovirus,Confirmed,22,0,0
2013,March,Rhode Island,Assisted Living Facility,,,Norovirus genogroup II,Norovirus,Confirmed,21,0,0
2013,June,Washington,Banquet Facility,,,Norovirus unknown,Norovirus,Confirmed,21,0,0
2013,March,Connecticut,Residence,Cookies,,Norovirus genogroup II,Norovirus,Confirmed,20,0,0
2013,May,Vermont,Catering Service,,,Norovirus genogroup II,Norovirus,Confirmed,20,0,0
2013,November,Missouri,Restaurant,Lettuce-Based Salads Unspecified,,Norovirus genogroup II,Norovirus,Confirmed,20,0,0
2013,August,Oregon,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,19,0,0
2013,January,Maryland,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,19,0,0
2013,April,Maryland,,,,Norovirus genogroup II,Norovirus,Confirmed,19,1,0
2013,July,Texas,Assisted Living Facility,,,Norovirus genogroup II,Norovirus,Confirmed,19,3,0
2013,December,Oregon,Religious Facility,,,Norovirus genogroup I,Norovirus,Confirmed,18,0,0
2013,April,Pennsylvania,Restaurant,"Salad, Unspecified",,Norovirus genogroup II,Norovirus,Confirmed,18,0,0
2013,April,New Mexico,,,,Norovirus genogroup I,Norovirus,Confirmed,17,0,0
2013,March,Maryland,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,17,0,0
2013,October,Minnesota,Banquet Facility,,,Norovirus genogroup II,Norovirus,Confirmed,17,1,0
2013,June,California,Banquet Facility,,,Norovirus genogroup I,Norovirus,Confirmed,16,0,0
2013,January,Maryland,Catering Service,,,Norovirus genogroup II,Norovirus,Confirmed,16,0,0
2013,March,Oregon,Catering Service,Mixed Cut Fruit,,Norovirus genogroup II,Norovirus,Confirmed,16,0,1
2013,April,Missouri,Catering Service,,,Norovirus genogroup II,Norovirus,Confirmed,16,0,0
2013,November,Ohio,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,16,1,0
2013,June,California,Restaurant,"Chips, Tortilla; Salsa",,Norovirus unknown,Norovirus,Confirmed,16,0,0
2013,June,California,Banquet Facility,,,Norovirus unknown,Norovirus,Confirmed,16,0,0
2013,April,Minnesota,Restaurant,"Szechuan Green Beans; Sandwich, Unspecified",,Norovirus genogroup I,Norovirus,Confirmed,15,0,0
2013,May,Ohio,Restaurant; Residence,,,Norovirus genogroup I,Norovirus,Confirmed,15,0,0
2013,April,Michigan,Catering Service,Cheese; Fruit; Crackers,,Norovirus genogroup II,Norovirus,Confirmed,15,0,0
2013,May,Louisiana,Catering Service,Cake,,Norovirus genogroup II,Norovirus,Confirmed,15,0,0
2013,May,New Hampshire,Fast Food Restaurant,"Sandwich, Unspecified",Pickles,Norovirus genogroup II,Norovirus,Confirmed,15,1,0
2013,February,California,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,14,0,0
2013,January,New Mexico,Assisted Living Facility,,,Norovirus,Norovirus,Confirmed,13,0,0
2013,August,Oregon,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,13,0,0
2013,May,Tennessee,,,,Norovirus genogroup II,Norovirus,Confirmed,13,0,0
2013,September,California,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,13,0,0
2013,March,Maryland,Banquet Facility,,,Norovirus genogroup I,Norovirus,Confirmed,12,0,0
2013,April,Minnesota,Restaurant,Mashed Potato/Gravy,Potatoes,Norovirus genogroup I,Norovirus,Confirmed,12,0,0
2013,January,Wisconsin,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,12,0,0
2013,December,Connecticut,Catering Service,"Sandwich, Submarine",,Norovirus genogroup II,Norovirus,Confirmed,12,0,0
2013,May,Minnesota,Banquet Facility,"Cookies, Unspecified",,Norovirus genogroup I,Norovirus,Confirmed,11,0,0
2013,September,Nebraska,Catering Service,,,Norovirus genogroup I,Norovirus,Confirmed,11,0,0
2013,February,Oregon,Residence,Chicken Tostadas,,Norovirus genogroup II,Norovirus,Confirmed,11,0,0
2013,December,New York,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,11,0,0
2013,July,New York,Catering Service,,,Norovirus genogroup I,Norovirus,Confirmed,10,0,0
2013,January,Georgia,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,10,0,0
2013,January,Ohio,Restaurant,"Refried Beans, Unspecified; Rice",Beans; Rice,Norovirus genogroup II,Norovirus,Confirmed,10,0,0
2013,October,Minnesota,Residence,Fruit,,Norovirus genogroup II,Norovirus,Confirmed,10,0,0
2013,April,Washington,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,10,1,0
2013,February,Ohio,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,9,0,0
2013,March,Connecticut,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,9,0,0
2013,March,New York,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,9,0,0
2013,July,Ohio,Fast Food Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,9,0,0
2013,August,Idaho,,"Sushi, Various Types",,Norovirus,Norovirus,Confirmed,8,0,0
2013,June,South Carolina,,Lettuce,Leaf Lettuce,Norovirus genogroup I,Norovirus,Confirmed,8,0,0
2013,October,Illinois,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,8,0,0
2013,January,Georgia,Fast Food Restaurant; Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,8,0,0
2013,March,Colorado,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,8,0,0
2013,April,Oregon,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,8,0,0
2013,December,Florida,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,8,0,0
2013,January,Colorado,Restaurant; Banquet Facility,,,Norovirus unknown,Norovirus,Confirmed,8,0,0
2013,February,Louisiana,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,7,2,0
2013,March,Georgia,Grocery Store,Fruit Salad,,Norovirus genogroup II,Norovirus,Confirmed,7,0,0
2013,March,Rhode Island,Banquet Facility,"Sandwich, Tuna Fish; Sandwich, Chicken",,Norovirus genogroup II,Norovirus,Confirmed,7,0,0
2013,April,Oregon,Fast Food Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,7,0,0
2013,June,Maryland,Grocery Store,,,Norovirus genogroup II,Norovirus,Confirmed,7,0,0
2013,November,Ohio,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,7,0,0
2013,December,Iowa,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,7,0,0
2013,August,Louisiana,Restaurant,"Sandwich, Panini",,Norovirus genogroup I,Norovirus,Confirmed,6,1,0
2013,September,Oregon,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2013,November,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2013,January,Tennessee,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,6,0,0
2013,March,Michigan,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,6,0,0
2013,March,New York,Restaurant,Cheese Toast,,Norovirus genogroup II,Norovirus,Confirmed,6,0,0
2013,March,Ohio,Fast Food Restaurant,Breakfast Sandwich,,Norovirus genogroup II,Norovirus,Confirmed,6,0,0
2013,May,New York,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,6,0,0
2013,November,Illinois,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,6,0,0
2013,December,Minnesota,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,6,0,0
2013,March,Washington,Residence,,,Norovirus unknown,Norovirus,Confirmed,6,1,0
2013,May,New York,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,5,0,0
2013,November,Georgia,Restaurant,"Spaghetti, Unspecified; Eggplant, Unspecified",,Norovirus genogroup I,Norovirus,Confirmed,5,0,0
2013,January,Arizona,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,5,0,0
2013,November,Minnesota,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,5,0,0
2013,December,Pennsylvania,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,5,0,0
2013,December,Nebraska,,,,Norovirus,Norovirus,Confirmed,4,0,0
2013,April,Arizona,Fast Food Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,4,0,0
2013,December,Minnesota,Catering Service,,,Norovirus genogroup I,Norovirus,Confirmed,4,0,0
2013,May,Arizona,,,,Norovirus genogroup II,Norovirus,Confirmed,4,0,0
2013,July,Ohio,Restaurant,Yoba Salad; Guacamole,,Norovirus genogroup II,Norovirus,Confirmed,4,0,0
